raw_city,raw_state,standardized_city,standardized_state,match_method
floranopolis,SC,Florianópolis,SC,fuzzy
florian&oacute;polis,SC,Florianópolis,SC,viacep
florianopolis,SC,Florianópolis,SC,municipio
florianópolis,SC,Florianópolis,SC,municipio
floripa,SC,Florianópolis,SC,viacep
formosa do sul,SC,Formosa do Sul,SC,municipio
forquilhinha,SC,Forquilhinha,SC,municipio
fragosos,SC,Campo Alegre,SC,distrito
fraiburgo,SC,Fraiburgo,SC,municipio
frei rogerio,SC,Frei Rogério,SC,municipio
frei rogério,SC,Frei Rogério,SC,municipio
galvao,SC,Galvão,SC,municipio
galvão,SC,Galvão,SC,municipio
garopaba,SC,Garopaba,SC,municipio
garuva,SC,Garuva,SC,municipio
gaspar,SC,Gaspar,SC,municipio
governador celso ramos,SC,Governador Celso Ramos,SC,municipio
grao para,SC,Grão-Pará,SC,fuzzy
gravatal,SC,Gravatal,SC,municipio
grão pará,SC,Grão-Pará,SC,fuzzy
guabiruba,SC,Guabiruba,SC,municipio
guaporanga,SC,Biguaçu,SC,distrito
guaraciaba,SC,Guaraciaba,SC,municipio
guaramirim,SC,Guaramirim,SC,municipio
guaruja do sul,SC,Guarujá do Sul,SC,municipio
guarujá do sul,SC,Guarujá do Sul,SC,municipio
guatambu,SC,Guatambú,SC,municipio
guatambú,SC,Guatambú,SC,municipio
herval d oeste,SC,Herval d'Oeste,SC,fuzzy
herval d' oeste,SC,Herval d'Oeste,SC,municipio
herval d'oeste,SC,Herval d'Oeste,SC,municipio
herval doeste,SC,Herval d'Oeste,SC,fuzzy
ibiam,SC,Ibiam,SC,municipio
ibicare,SC,Ibicaré,SC,municipio
ibicaré,SC,Ibicaré,SC,municipio
ibirama,SC,Ibirama,SC,municipio
icara,SC,Içara,SC,municipio
ilhota,SC,Ilhota,SC,municipio
imarui,SC,Imaruí,SC,municipio
imaruí,SC,Imaruí,SC,municipio
imbituba,SC,Imbituba,SC,municipio
imbuia,SC,Imbuia,SC,municipio
indaial,SC,Indaial,SC,municipio
iomere,SC,Iomerê,SC,municipio
iomerê,SC,Iomerê,SC,municipio
ipira,SC,Ipira,SC,municipio
ipora do oeste,SC,Iporã do Oeste,SC,municipio
iporã do oeste,SC,Iporã do Oeste,SC,municipio
ipuacu,SC,Ipuaçu,SC,municipio
ipuaçu,SC,Ipuaçu,SC,municipio
ipumirim,SC,Ipumirim,SC,municipio
iraceminha,SC,Iraceminha,SC,municipio
irani,SC,Irani,SC,municipio
irati,SC,Irati,SC,municipio
irineopolis,SC,Irineópolis,SC,municipio
irineópolis,SC,Irineópolis,SC,municipio
ita,SC,Itá,SC,municipio
itaiopolis,SC,Itaiópolis,SC,municipio
itaiópolis,SC,Itaiópolis,SC,municipio
itajai,SC,Itajaí,SC,municipio
itajaí,SC,Itajaí,SC,municipio
itapema,SC,Itapema,SC,municipio
itapiranga,SC,Itapiranga,SC,municipio
itapoa,SC,Itapoá,SC,municipio
itapocu,SC,Araquari,SC,distrito
itapoá,SC,Itapoá,SC,municipio
ituporanga,SC,Ituporanga,SC,municipio
itá,SC,Itá,SC,municipio
içara,SC,Içara,SC,municipio
jabora,SC,Jaborá,SC,municipio
jaborá,SC,Jaborá,SC,municipio
jacinto machado,SC,Jacinto Machado,SC,municipio
jaguaruna,SC,Jaguaruna,SC,municipio
jaragua do sul,SC,Jaraguá do Sul,SC,municipio
jaraguá do sul,SC,Jaraguá do Sul,SC,municipio
jardinopolis,SC,Jardinópolis,SC,municipio
jardinópolis,SC,Jardinópolis,SC,municipio
joacaba,SC,Joaçaba,SC,municipio
joaçaba,SC,Joaçaba,SC,municipio
joinville,SC,Joinville,SC,municipio
jose boiteux,SC,José Boiteux,SC,municipio
josé boiteux,SC,José Boiteux,SC,municipio
jupia,SC,Jupiá,SC,municipio
jupiá,SC,Jupiá,SC,municipio
lacerdopolis,SC,Lacerdópolis,SC,municipio
lages,SC,Lages,SC,municipio
lages - sc,SC,Lages,SC,viacep
laguna,SC,Laguna,SC,municipio
lajeado grande,SC,Lajeado Grande,SC,municipio
laurentino,SC,Laurentino,SC,municipio
lauro muller,SC,Lauro Müller,SC,municipio
lauro müller,SC,Lauro Müller,SC,municipio
lebon regis,SC,Lebon Régis,SC,municipio
lebon régis,SC,Lebon Régis,SC,municipio
leoberto leal,SC,Leoberto Leal,SC,municipio
lindoia do sul,SC,Lindóia do Sul,SC,municipio
lindóia do sul,SC,Lindóia do Sul,SC,municipio
lontras,SC,Lontras,SC,municipio
luiz alves,SC,Luiz Alves,SC,municipio
luzerna,SC,Luzerna,SC,municipio
macieira,SC,Macieira,SC,municipio
mafra,SC,Mafra,SC,municipio
major gercino,SC,Major Gercino,SC,municipio
major vieira,SC,Major Vieira,SC,municipio
maracaja,SC,Maracajá,SC,municipio
maracajá,SC,Maracajá,SC,municipio
maracana,SC,Maracajá,SC,fuzzy
maravilha,SC,Maravilha,SC,municipio
marema,SC,Marema,SC,municipio
massaranduba,SC,Massaranduba,SC,municipio
matos costa,SC,Matos Costa,SC,municipio
meleiro,SC,Meleiro,SC,municipio
mirim doce,SC,Mirim Doce,SC,municipio
modelo,SC,Modelo,SC,municipio
mondai,SC,Mondaí,SC,municipio
mondaí,SC,Mondaí,SC,municipio
monte carlo,SC,Monte Carlo,SC,municipio
monte castelo,SC,Monte Castelo,SC,municipio
morro chato,SC,Turvo,SC,distrito
morro da fumaca,SC,Morro da Fumaça,SC,municipio
morro da fumaça,SC,Morro da Fumaça,SC,municipio
morro grande,SC,Morro Grande,SC,municipio
navegantes,SC,Navegantes,SC,municipio
nossa senhora de caravaggio,SC,Nova Veneza,SC,viacep
nova erechim,SC,Nova Erechim,SC,municipio
nova itaberaba,SC,Nova Itaberaba,SC,municipio
nova trento,SC,Nova Trento,SC,municipio
nova veneza,SC,Nova Veneza,SC,municipio
novo horizonte,SC,Novo Horizonte,SC,municipio
orleans,SC,Orleans,SC,municipio
otacilio costa,SC,Otacílio Costa,SC,municipio
otacílio costa,SC,Otacílio Costa,SC,municipio
ouro,SC,Ouro,SC,municipio
ouro verde,SC,Ouro Verde,SC,municipio
paial,SC,Paial,SC,municipio
painel,SC,Painel,SC,municipio
palhoca,SC,Palhoça,SC,municipio
palhoça,SC,Palhoça,SC,municipio
palma sola,SC,Palma Sola,SC,municipio
palmeira,SC,Palmeira,SC,municipio
palmitos,SC,Palmitos,SC,municipio
papanduva,SC,Papanduva,SC,municipio
paraiso,SC,Paraíso,SC,municipio
paraíso,SC,Paraíso,SC,municipio
passo de torres,SC,Passo de Torres,SC,municipio
passos maia,SC,Passos Maia,SC,municipio
paulo lopes,SC,Paulo Lopes,SC,municipio
pedras grandes,SC,Pedras Grandes,SC,municipio
penha,SC,Penha,SC,municipio
peritiba,SC,Peritiba,SC,municipio
pescaria brava,SC,Pescaria Brava,SC,municipio
petrolandia,SC,Petrolândia,SC,municipio
petrolândia,SC,Petrolândia,SC,municipio
picarras,SC,Balneário Piçarras,SC,viacep
pinhalzinho,SC,Pinhalzinho,SC,municipio
pinheiro preto,SC,Pinheiro Preto,SC,municipio
piratuba,SC,Piratuba,SC,municipio
planalto alegre,SC,Planalto Alegre,SC,municipio
pomerode,SC,Pomerode,SC,municipio
ponte alta,SC,Ponte Alta,SC,municipio
ponte alta do norte,SC,Ponte Alta do Norte,SC,municipio
ponte serrada,SC,Ponte Serrada,SC,municipio
porto belo,SC,Porto Belo,SC,municipio
porto uniao,SC,Porto União,SC,municipio
porto união,SC,Porto União,SC,municipio
pouso redondo,SC,Pouso Redondo,SC,municipio
praia grande,SC,Praia Grande,SC,municipio
presidente castello branco,SC,Presidente Castello Branco,SC,municipio
presidente getulio,SC,Presidente Getúlio,SC,municipio
presidente getúlio,SC,Presidente Getúlio,SC,municipio
presidente nereu,SC,Presidente Nereu,SC,municipio
princesa,SC,Princesa,SC,municipio
quilombo,SC,Quilombo,SC,municipio
rancho queimado,SC,Rancho Queimado,SC,municipio
residencia fuck,SC,Monte Castelo,SC,distrito
rio bonito,SC,Ituporanga,SC,distrito
rio das antas,SC,Rio das Antas,SC,municipio
rio do campo,SC,Rio do Campo,SC,municipio
rio do oeste,SC,Rio do Oeste,SC,municipio
rio do sul,SC,Rio do Sul,SC,municipio
rio dos cedros,SC,Rio dos Cedros,SC,municipio
rio fortuna,SC,Rio Fortuna,SC,municipio
rio negrinho,SC,Rio Negrinho,SC,municipio
rio rufino,SC,Rio Rufino,SC,municipio
riqueza,SC,Riqueza,SC,municipio
rodeio,SC,Rodeio,SC,municipio
romelandia,SC,Romelândia,SC,municipio
romelândia,SC,Romelândia,SC,municipio
salete,SC,Salete,SC,municipio
salto veloso,SC,Salto Veloso,SC,municipio
sangao,SC,Sangão,SC,municipio
sangão,SC,Sangão,SC,municipio
santa catarina,SC,Palhoça,SC,viacep
santa cecilia,SC,Santa Cecília,SC,municipio
santa cecília,SC,Santa Cecília,SC,municipio
santa cruz do timbo,SC,Porto União,SC,distrito
santa helena,SC,Santa Helena,SC,municipio
santa rosa de lima,SC,Santa Rosa de Lima,SC,municipio
santa rosa do sul,SC,Santa Rosa do Sul,SC,municipio
santa terezinha,SC,Santa Terezinha,SC,municipio
santa terezinha do progresso,SC,Santa Terezinha do Progresso,SC,municipio
santiago do sul,SC,Santiago do Sul,SC,municipio
santo amaro da imperatriz,SC,Santo Amaro da Imperatriz,SC,municipio
sao bento do sul,SC,São Bento do Sul,SC,municipio
sao bernardino,SC,São Bernardino,SC,municipio
sao bonifacio,SC,São Bonifácio,SC,municipio
sao carlos,SC,São Carlos,SC,municipio
sao cristovao do sul,SC,São Cristóvão do Sul,SC,municipio
sao domingos,SC,São Domingos,SC,municipio
sao francisco do sul,SC,São Francisco do Sul,SC,municipio
sao joao batista,SC,São João Batista,SC,municipio
sao joao do itaperiu,SC,São João do Itaperiú,SC,municipio
sao joao do oeste,SC,São João do Oeste,SC,municipio
sao joao do sul,SC,São João do Sul,SC,municipio
sao joaquim,SC,São Joaquim,SC,municipio
sao jose,SC,São José,SC,municipio
sao jose do cedro,SC,São José do Cedro,SC,municipio
sao jose do cerrito,SC,São José do Cerrito,SC,municipio
sao lourenco do oeste,SC,São Lourenço do Oeste,SC,municipio
sao ludgero,SC,São Ludgero,SC,municipio
sao martinho,SC,São Martinho,SC,municipio
sao miguel d'oeste,SC,São Miguel do Oeste,SC,fuzzy
sao miguel da boa vista,SC,São Miguel da Boa Vista,SC,municipio
sao miguel do oeste,SC,São Miguel do Oeste,SC,municipio
sao pedro de alcantara,SC,São Pedro de Alcântara,SC,municipio
sapiranga,SC,Meleiro,SC,distrito
saudades,SC,Saudades,SC,municipio
schroeder,SC,Schroeder,SC,municipio
seara,SC,Seara,SC,municipio
serra alta,SC,Serra Alta,SC,municipio
sideropolis,SC,Siderópolis,SC,municipio
siderópolis,SC,Siderópolis,SC,municipio
sombrio,SC,Sombrio,SC,municipio
sul brasil,SC,Sul Brasil,SC,municipio
são bento do sul,SC,São Bento do Sul,SC,municipio
são bernardino,SC,São Bernardino,SC,municipio
são carlos,SC,São Carlos,SC,municipio
são cristóvão do sul,SC,São Cristóvão do Sul,SC,municipio
são domingos,SC,São Domingos,SC,municipio
são francisco do sul,SC,São Francisco do Sul,SC,municipio
são joaquim,SC,São Joaquim,SC,municipio
são josé,SC,São José,SC,municipio
são josé do cedro,SC,São José do Cedro,SC,municipio
são josé do cerrito,SC,São José do Cerrito,SC,municipio
são joão batista,SC,São João Batista,SC,municipio
são joão do itaperiú,SC,São João do Itaperiú,SC,municipio
são joão do oeste,SC,São João do Oeste,SC,municipio
são joão do sul,SC,São João do Sul,SC,municipio
são lourenço do oeste,SC,São Lourenço do Oeste,SC,municipio
são ludgero,SC,São Ludgero,SC,municipio
são martinho,SC,São Martinho,SC,municipio
são miguel da boa vista,SC,São Miguel da Boa Vista,SC,municipio
são miguel do oeste,SC,São Miguel do Oeste,SC,municipio
são pedro de alcântara,SC,São Pedro de Alcântara,SC,municipio
taio,SC,Taió,SC,municipio
taió,SC,Taió,SC,municipio
tangara,SC,Tangará,SC,municipio
tangará,SC,Tangará,SC,municipio
tigrinhos,SC,Tigrinhos,SC,municipio
tijucas,SC,Tijucas,SC,municipio
timbe do sul,SC,Timbé do Sul,SC,municipio
timbo,SC,Timbó,SC,municipio
timbo grande,SC,Timbó Grande,SC,municipio
timbé do sul,SC,Timbé do Sul,SC,municipio
timbó,SC,Timbó,SC,municipio
timbó grande,SC,Timbó Grande,SC,municipio
tres barras,SC,Três Barras,SC,municipio
treviso,SC,Treviso,SC,municipio
treze de maio,SC,Treze de Maio,SC,municipio
treze tilias,SC,Treze Tílias,SC,municipio
treze tílias,SC,Treze Tílias,SC,municipio
trombudo central,SC,Trombudo Central,SC,municipio
três barras,SC,Três Barras,SC,municipio
tubarao,SC,Tubarão,SC,municipio
tubarão,SC,Tubarão,SC,municipio
tunapolis,SC,Tunápolis,SC,municipio
tunápolis,SC,Tunápolis,SC,municipio
turvo,SC,Turvo,SC,municipio
uniao do oeste,SC,União do Oeste,SC,municipio
união do oeste,SC,União do Oeste,SC,municipio
urubici,SC,Urubici,SC,municipio
urupema,SC,Urupema,SC,municipio
urussanga,SC,Urussanga,SC,municipio
vargeao,SC,Vargeão,SC,municipio
vargem,SC,Vargem,SC,municipio
vargem bonita,SC,Vargem Bonita,SC,municipio
vargeão,SC,Vargeão,SC,municipio
vidal ramos,SC,Vidal Ramos,SC,municipio
videira,SC,Videira,SC,municipio
vitor meireles,SC,Vitor Meireles,SC,municipio
vítor meireles,SC,Vitor Meireles,SC,municipio
witmarsum,SC,Witmarsum,SC,municipio
xanxere,SC,Xanxerê,SC,municipio
xanxerê,SC,Xanxerê,SC,municipio
xavantina,SC,Xavantina,SC,municipio
xaxim,SC,Xaxim,SC,municipio
zortea,SC,Zortéa,SC,municipio
zortéa,SC,Zortéa,SC,municipio
água doce,SC,Água Doce,SC,municipio
águas de chapecó,SC,Águas de Chapecó,SC,municipio
águas frias,SC,Águas Frias,SC,municipio
amparo de sao francisco,SE,Amparo do São Francisco,SE,fuzzy
aquidaba,SE,Aquidabã,SE,municipio
aquidabã,SE,Aquidabã,SE,municipio
aracaju,SE,Aracaju,SE,municipio
araua,SE,Arauá,SE,municipio
arauá,SE,Arauá,SE,municipio
areia branca,SE,Areia Branca,SE,municipio
barra dos coqueiros,SE,Barra dos Coqueiros,SE,municipio
boquim,SE,Boquim,SE,municipio
brejo grande,SE,Brejo Grande,SE,municipio
campo do brito,SE,Campo do Brito,SE,municipio
canhoba,SE,Canhoba,SE,municipio
caninde de sao francisco,SE,Canindé de São Francisco,SE,municipio
canindé de são francisco,SE,Canindé de São Francisco,SE,municipio
capela,SE,Capela,SE,municipio
carira,SE,Carira,SE,municipio
carmopolis,SE,Carmópolis,SE,municipio
carmópolis,SE,Carmópolis,SE,municipio
cedro de sao joao,SE,Cedro de São João,SE,municipio
cedro de são joão,SE,Cedro de São João,SE,municipio
cristinapolis,SE,Cristinápolis,SE,municipio
cristinápolis,SE,Cristinápolis,SE,municipio
cumbe,SE,Cumbe,SE,municipio
divina pastora,SE,Divina Pastora,SE,municipio
estancia,SE,Estância,SE,municipio
estância,SE,Estância,SE,municipio
feira nova,SE,Feira Nova,SE,municipio
frei paulo,SE,Frei Paulo,SE,municipio
gararu,SE,Gararu,SE,municipio
general maynard,SE,General Maynard,SE,municipio
graccho cardoso,SE,Graccho Cardoso,SE,municipio
ilha das flores,SE,Ilha das Flores,SE,municipio
indiaroba,SE,Indiaroba,SE,municipio
itabaiana,SE,Itabaiana,SE,municipio
itabaianinha,SE,Itabaianinha,SE,municipio
itabi,SE,Itabi,SE,municipio
itaporanga d'ajuda,SE,Itaporanga d'Ajuda,SE,municipio
japaratuba,SE,Japaratuba,SE,municipio
japoata,SE,Japoatã,SE,municipio
japoatã,SE,Japoatã,SE,municipio
lagarto,SE,Lagarto,SE,municipio
laranjeiras,SE,Laranjeiras,SE,municipio
macambira,SE,Macambira,SE,municipio
malhada dos bois,SE,Malhada dos Bois,SE,municipio
malhador,SE,Malhador,SE,municipio
maruim,SE,Maruim,SE,municipio
moita bonita,SE,Moita Bonita,SE,municipio
monte alegre de sergipe,SE,Monte Alegre de Sergipe,SE,municipio
muribeca,SE,Muribeca,SE,municipio
neopolis,SE,Neópolis,SE,municipio
neópolis,SE,Neópolis,SE,municipio
nossa senhora aparecida,SE,Nossa Senhora Aparecida,SE,municipio
nossa senhora da gloria,SE,Nossa Senhora da Glória,SE,municipio
nossa senhora da glória,SE,Nossa Senhora da Glória,SE,municipio
nossa senhora das dores,SE,Nossa Senhora das Dores,SE,municipio
nossa senhora de lourdes,SE,Nossa Senhora de Lourdes,SE,municipio
nossa senhora do socorro,SE,Nossa Senhora do Socorro,SE,municipio
pacatuba,SE,Pacatuba,SE,municipio
pedrinhas,SE,Pedrinhas,SE,municipio
pinhao,SE,Pinhão,SE,municipio
pinhão,SE,Pinhão,SE,municipio
pirambu,SE,Pirambu,SE,municipio
poco redondo,SE,Poço Redondo,SE,municipio
poco verde,SE,Poço Verde,SE,municipio
porto da folha,SE,Porto da Folha,SE,municipio
poço redondo,SE,Poço Redondo,SE,municipio
poço verde,SE,Poço Verde,SE,municipio
propria,SE,Propriá,SE,municipio
propriá,SE,Propriá,SE,municipio
riachao do dantas,SE,Riachão do Dantas,SE,municipio
riachuelo,SE,Riachuelo,SE,municipio
riachão do dantas,SE,Riachão do Dantas,SE,municipio
ribeiropolis,SE,Ribeirópolis,SE,municipio
ribeirópolis,SE,Ribeirópolis,SE,municipio
rosario do catete,SE,Rosário do Catete,SE,municipio
rosário do catete,SE,Rosário do Catete,SE,municipio
salgado,SE,Salgado,SE,municipio
santa luzia do itanhy,SE,Santa Luzia do Itanhy,SE,municipio
santa rosa de lima,SE,Santa Rosa de Lima,SE,municipio
santana do sao francisco,SE,Santana do São Francisco,SE,municipio
santana do são francisco,SE,Santana do São Francisco,SE,municipio
santo amaro das brotas,SE,Santo Amaro das Brotas,SE,municipio
sao cristovao,SE,São Cristóvão,SE,municipio
sao domingos,SE,São Domingos,SE,municipio
sao francisco,SE,São Francisco,SE,municipio
sao miguel do aleixo,SE,São Miguel do Aleixo,SE,municipio
simao dias,SE,Simão Dias,SE,municipio
simão dias,SE,Simão Dias,SE,municipio
siriri,SE,Siriri,SE,municipio
são cristóvão,SE,São Cristóvão,SE,municipio
são domingos,SE,São Domingos,SE,municipio
são francisco,SE,São Francisco,SE,municipio
telha,SE,Telha,SE,municipio
tobias barreto,SE,Tobias Barreto,SE,municipio
tomar do geru,SE,Tomar do Geru,SE,municipio
umbauba,SE,Umbaúba,SE,municipio
umbaúba,SE,Umbaúba,SE,municipio
adamantina,SP,Adamantina,SP,municipio
adolfo,SP,Adolfo,SP,municipio
agisse,SP,Rancharia,SP,distrito
agua vermelha,SP,São Carlos,SP,distrito
aguai,SP,Aguaí,SP,municipio
aguas claras df,SP,Brasília,DF,manual_review
aguas da prata,SP,Águas da Prata,SP,municipio
aguas de lindoia,SP,Águas de Lindóia,SP,municipio
aguas de santa barbara,SP,Águas de Santa Bárbara,SP,municipio
aguas de sao pedro,SP,Águas de São Pedro,SP,municipio
aguaí,SP,Aguaí,SP,municipio
agudos,SP,Agudos,SP,municipio
agulha,SP,Fernando Prestes,SP,distrito
ajapi,SP,Rio Claro,SP,distrito
alambari,SP,Alambari,SP,municipio
alfredo guedes,SP,Lençóis Paulista,SP,distrito
alfredo marcondes,SP,Alfredo Marcondes,SP,municipio
altair,SP,Altair,SP,municipio
altinopolis,SP,Altinópolis,SP,municipio
altinópolis,SP,Altinópolis,SP,municipio
alto alegre,SP,Alto Alegre,SP,municipio
aluminio,SP,Alumínio,SP,municipio
alumínio,SP,Alumínio,SP,municipio
alvares florence,SP,Álvares Florence,SP,municipio
alvares machado,SP,Álvares Machado,SP,municipio
alvaro de carvalho,SP,Álvaro de Carvalho,SP,municipio
alvinlandia,SP,Alvinlândia,SP,municipio
alvinlândia,SP,Alvinlândia,SP,municipio
americana,SP,Americana,SP,municipio
americo brasiliense,SP,Américo Brasiliense,SP,municipio
americo de campos,SP,Américo de Campos,SP,municipio
amparo,SP,Amparo,SP,municipio
américo brasiliense,SP,Américo Brasiliense,SP,municipio
américo de campos,SP,Américo de Campos,SP,municipio
ana dias,SP,Itariri,SP,distrito
analandia,SP,Analândia,SP,municipio
andradas,SP,Andradas,MG,manual_review
andradina,SP,Andradina,SP,municipio
angatuba,SP,Angatuba,SP,municipio
anhembi,SP,Anhembi,SP,municipio
anhumas,SP,Anhumas,SP,municipio
ao bernardo do campo,SP,São Bernardo do Campo,SP,fuzzy
aparecida,SP,Aparecida,SP,municipio
aparecida d oeste,SP,Aparecida d'Oeste,SP,fuzzy
aparecida d'oeste,SP,Aparecida d'Oeste,SP,municipio
aparecida de monte alto,SP,Monte Alto,SP,viacep
aparecida de sao manuel,SP,São Manuel,SP,distrito
aparecida de são manuel,SP,São Manuel,SP,distrito
aparecida doeste,SP,Aparecida d'Oeste,SP,fuzzy
apiai,SP,Apiaí,SP,municipio
apiaí,SP,Apiaí,SP,municipio
aracariguama,SP,Araçariguama,SP,municipio
aracatuba,SP,Araçatuba,SP,municipio
aracoiaba da serra,SP,Araçoiaba da Serra,SP,municipio
aramina,SP,Aramina,SP,municipio
arandu,SP,Arandu,SP,municipio
arapei,SP,Arapeí,SP,municipio
arapeí,SP,Arapeí,SP,municipio
araraquara,SP,Araraquara,SP,municipio
araras,SP,Araras,SP,municipio
araçariguama,SP,Araçariguama,SP,municipio
araçatuba,SP,Araçatuba,SP,municipio
araçoiaba da serra,SP,Araçoiaba da Serra,SP,municipio
arco-iris,SP,Arco-Íris,SP,municipio
arealva,SP,Arealva,SP,municipio
areias,SP,Areias,SP,municipio
areiopolis,SP,Areiópolis,SP,municipio
areiópolis,SP,Areiópolis,SP,municipio
ariranha,SP,Ariranha,SP,municipio
